onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
146.892	2.0	1-back	0.0	1.0	0.501	n	BR
148.908	2.0	1-back	1.0	1.0	0.868	l	BR
150.924	2.0	1-back	0.0	1.0	0.566	v	TL
152.94	2.0	1-back	0.0	1.0	0.847	c	BR
154.955	2.0	1-back	0.0	1.0	0.693	r	TR
156.971	2.0	1-back	1.0	1.0	0.726	t	TR
158.987	2.0	1-back	0.0	1.0	0.641	n	BL
161.003	2.0	1-back	1.0	1.0	0.72	s	BL
163.018	2.0	1-back	0.0	1.0	0.824	v	TR
165.034	2.0	1-back	0.0	1.0	0.705	p	TL
167.05	2.0	1-back	1.0	1.0	0.633	c	TL
169.065	2.0	1-back	0.0	1.0	0.655	g	TR
171.081	2.0	1-back	1.0	1.0	0.788	z	TR
173.097	2.0	1-back	0.0	1.0	0.638	x	BR
175.113	2.0	1-back	0.0	1.0	0.558	g	BL
177.128	2.0	1-back	0.0	1.0	0.666	l	TL
179.144	2.0	1-back	0.0	1.0	0.907	r	BL
181.16	2.0	1-back	1.0	1.0	0.628	x	BL
183.176	2.0	1-back	0.0	1.0	0.483	f	BR
185.191	2.0	1-back	0.0	1.0	0.693	z	TR
187.207	2.0	1-back	1.0	1.0	0.726	r	TR
189.223	2.0	1-back	0.0	1.0	0.583	f	BL
191.238	2.0	1-back	1.0	1.0	0.818	n	BL
193.254	2.0	1-back	0.0	1.0	0.569	x	TR
195.27	2.0	1-back	1.0	1.0	0.833	t	TR
197.286	2.0	1-back	0.0	1.0	0.686	p	BR
199.301	2.0	1-back	1.0	1.0	0.859	x	BR
201.317	2.0	1-back	0.0	1.0	0.548	t	TL
203.333	2.0	1-back	1.0	1.0	0.683	s	TL
205.348	2.0	1-back	0.0	1.0	0.629	f	BL
207.364	2.0	1-back	0.0	1.0	0.539	l	BR
209.38	2.0	1-back	1.0	1.0	0.738	g	BR
211.396	2.0	1-back	0.0	1.0	0.611	n	TL
213.411	2.0	1-back	0.0	1.0	0.696	s	TR
215.427	2.0	1-back	0.0	1.0	0.585	p	BR
217.443	2.0	1-back	0.0	1.0	0.709	r	TL
219.459	2.0	1-back	1.0	1.0	0.783	s	TL
221.474	2.0	1-back	0.0	1.0	0.764	g	BR
223.49	2.0	1-back	1.0	1.0	0.747	z	BR
225.506	2.0	1-back	0.0	1.0	0.694	f	BL
231.569	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.618	2.0	baseline	1.0	1.0	0.315	redcross.bmp	n/a
235.667	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.716	2.0	baseline	1.0	1.0	0.335	redcross.bmp	n/a
239.765	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.815	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.864	2.0	baseline	1.0	1.0	0.385	redcross.bmp	n/a
245.913	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.962	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.011	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.06	2.0	baseline	1.0	1.0	0.434	redcross.bmp	n/a
254.109	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
