onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
105.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.927	2.0	baseline	1.0	1.0	0.429	redcross.bmp	n/a
109.976	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.025	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.074	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.123	2.0	baseline	1.0	1.0	0.481	redcross.bmp	n/a
118.172	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.221	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.27	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.319	2.0	baseline	1.0	1.0	0.802	redcross.bmp	n/a
126.368	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	1.0	n/a	v	TR
134.215	1.8	no_response	n/a	1.0	n/a	r	BR
136.014	2.0	2-back	1.0	1.0	0.491	v	TL
138.013	2.0	2-back	0.0	1.0	0.29	g	TR
140.012	2.0	2-back	0.0	1.0	0.338	p	BL
142.011	2.0	2-back	1.0	1.0	0.391	g	BR
144.01	2.0	2-back	0.0	0.0	n/a	n	TL
146.009	2.0	2-back	0.0	1.0	0.184	x	TR
148.009	2.0	2-back	0.0	1.0	0.287	l	BR
150.008	2.0	2-back	0.0	1.0	0.147	c	TL
152.007	2.0	2-back	1.0	0.0	0.114	l	BL
154.006	2.0	2-back	1.0	0.0	0.094	c	TR
156.005	2.0	2-back	0.0	1.0	0.166	t	BR
158.004	2.0	2-back	0.0	1.0	0.321	n	TL
160.003	2.0	2-back	1.0	0.0	0.387	t	BR
162.002	2.0	2-back	0.0	1.0	0.139	f	TR
164.001	2.0	2-back	0.0	1.0	0.363	n	BR
166.0	2.0	2-back	0.0	1.0	0.419	x	TL
167.999	2.0	2-back	1.0	0.0	0.284	n	BL
169.998	2.0	2-back	0.0	0.0	n/a	r	TR
171.997	2.0	2-back	0.0	1.0	0.177	f	TL
173.996	2.0	2-back	1.0	0.0	0.407	r	BR
175.995	2.0	2-back	0.0	1.0	0.321	s	TR
177.995	2.0	2-back	0.0	1.0	0.115	v	BL
179.994	2.0	2-back	0.0	1.0	0.472	p	TL
181.993	2.0	2-back	1.0	0.0	n/a	v	TR
183.992	2.0	2-back	0.0	0.0	n/a	s	BL
185.991	2.0	2-back	0.0	0.0	0.221	p	BR
187.99	2.0	2-back	1.0	0.0	n/a	s	TR
189.989	2.0	2-back	0.0	0.0	n/a	g	BL
191.988	2.0	2-back	0.0	1.0	0.167	z	TL
193.987	2.0	2-back	0.0	1.0	0.489	r	BR
195.986	2.0	2-back	1.0	0.0	0.242	z	BL
197.985	2.0	2-back	0.0	1.0	0.31	c	BL
199.984	2.0	2-back	0.0	1.0	0.113	t	BR
201.983	2.0	2-back	1.0	0.0	0.247	c	TL
203.982	2.0	2-back	1.0	0.0	0.288	t	BL
205.981	2.0	2-back	0.0	1.0	0.256	s	BR
207.981	2.0	2-back	0.0	1.0	0.276	x	BL
209.98	2.0	2-back	0.0	0.0	n/a	f	TR
211.979	2.0	2-back	1.0	0.0	n/a	x	TR
213.978	2.0	2-back	1.0	0.0	0.074	f	BR
215.977	2.0	2-back	0.0	1.0	0.357	l	TL
217.976	2.0	2-back	0.0	1.0	0.205	p	BL
219.975	2.0	2-back	1.0	0.0	n/a	l	BL
221.974	2.0	2-back	0.0	1.0	0.068	z	TL
223.973	2.0	2-back	0.0	0.0	n/a	g	TL
225.972	2.0	2-back	1.0	0.0	0.185	z	TR
232.019	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.068	2.0	baseline	1.0	1.0	0.98	redcross.bmp	n/a
236.117	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.166	2.0	baseline	n/a	0.0	0.798	blackcross.bmp	n/a
240.215	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.264	2.0	baseline	1.0	1.0	0.824	redcross.bmp	n/a
244.313	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.362	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.411	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.46	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.509	2.0	baseline	1.0	1.0	0.659	redcross.bmp	n/a
254.559	2.0	baseline	1.0	1.0	0.902	redcross.bmp	n/a
