onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
134.799	2.0	2-back	1.0	1.0	0.836	n	BL
136.815	2.0	2-back	0.0	1.0	0.897	x	TR
138.831	2.0	2-back	0.0	1.0	0.666	g	TL
140.846	2.0	2-back	1.0	1.0	0.405	p	TR
142.862	2.0	2-back	1.0	0.0	0.467	c	TL
144.878	2.0	2-back	0.0	1.0	0.849	x	BL
146.893	2.0	2-back	1.0	1.0	0.998	l	TL
148.909	2.0	2-back	0.0	1.0	0.787	v	TR
150.925	2.0	2-back	0.0	0.0	n/a	g	TR
152.941	2.0	2-back	0.0	1.0	0.836	t	BR
154.956	2.0	2-back	0.0	1.0	0.848	z	BL
156.972	2.0	2-back	1.0	1.0	0.606	n	BR
158.988	2.0	2-back	0.0	1.0	0.66	f	TL
161.004	2.0	2-back	0.0	1.0	0.882	n	TR
163.019	2.0	2-back	1.0	1.0	0.996	t	TL
165.035	2.0	2-back	0.0	1.0	0.419	v	BL
167.051	2.0	2-back	1.0	1.0	0.596	l	TL
169.066	2.0	2-back	0.0	1.0	0.57	r	TL
171.082	2.0	2-back	0.0	0.0	0.915	s	BR
173.098	2.0	2-back	0.0	1.0	1.021	v	BL
175.114	2.0	2-back	1.0	1.0	0.304	n	BR
177.129	2.0	2-back	0.0	0.0	0.658	p	TL
179.145	2.0	2-back	0.0	1.0	0.471	s	TR
181.161	2.0	2-back	0.0	1.0	0.721	g	BR
183.177	2.0	2-back	0.0	1.0	0.701	p	BL
185.192	2.0	2-back	1.0	1.0	0.433	f	BR
187.208	2.0	2-back	0.0	1.0	0.738	r	TR
189.224	2.0	2-back	0.0	1.0	1.026	s	BL
191.24	2.0	2-back	1.0	0.0	0.432	z	TR
193.255	2.0	2-back	1.0	0.0	0.379	x	BL
195.271	2.0	2-back	0.0	1.0	0.673	c	TL
197.287	2.0	2-back	0.0	0.0	0.865	r	TR
199.302	2.0	2-back	0.0	1.0	0.657	v	BR
201.318	2.0	2-back	0.0	1.0	0.706	l	TL
203.334	2.0	2-back	1.0	0.0	0.684	c	BR
205.35	2.0	2-back	0.0	0.0	0.627	s	TR
207.365	2.0	2-back	1.0	0.0	0.558	t	BR
209.381	2.0	2-back	0.0	1.0	0.842	r	BL
211.397	2.0	2-back	0.0	0.0	0.62	f	TL
213.413	2.0	2-back	1.0	1.0	0.9	z	BL
215.428	2.0	2-back	0.0	1.0	0.658	l	TR
217.444	2.0	2-back	0.0	1.0	0.641	x	TL
219.46	2.0	2-back	1.0	1.0	0.464	f	TR
221.476	2.0	2-back	0.0	1.0	0.574	g	BR
223.491	2.0	2-back	0.0	1.0	0.558	t	BL
225.507	2.0	2-back	1.0	1.0	0.578	z	BR
231.571	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.62	2.0	baseline	1.0	1.0	0.719	redcross.bmp	n/a
235.669	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.718	2.0	baseline	1.0	1.0	0.453	redcross.bmp	n/a
239.767	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.816	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.865	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.914	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.963	2.0	baseline	1.0	1.0	0.785	redcross.bmp	n/a
250.012	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.061	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.11	2.0	baseline	1.0	1.0	0.52	redcross.bmp	n/a
