onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
116.124	2.0	baseline	1.0	1.0	0.483	redcross.bmp	n/a
118.173	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.222	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.271	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.32	2.0	baseline	1.0	1.0	0.408	redcross.bmp	n/a
126.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.417	1.8	no_response	n/a	0.0	0.852	v	TR
134.216	1.8	no_response	n/a	0.0	1.082	r	BR
136.015	2.0	2-back	1.0	1.0	0.891	v	TL
138.014	2.0	2-back	0.0	1.0	0.761	g	TR
140.013	2.0	2-back	0.0	1.0	0.719	p	BL
142.012	2.0	2-back	1.0	0.0	0.927	g	BR
144.011	2.0	2-back	0.0	1.0	0.611	n	TL
146.011	2.0	2-back	0.0	1.0	0.484	x	TR
148.01	2.0	2-back	0.0	1.0	0.579	l	BR
150.009	2.0	2-back	0.0	1.0	0.575	c	TL
152.008	2.0	2-back	1.0	1.0	0.844	l	BL
154.007	2.0	2-back	1.0	0.0	n/a	c	TR
156.006	2.0	2-back	0.0	1.0	0.685	t	BR
158.005	2.0	2-back	0.0	1.0	0.375	n	TL
160.004	2.0	2-back	1.0	1.0	0.899	t	BR
162.003	2.0	2-back	0.0	1.0	0.606	f	TR
164.002	2.0	2-back	0.0	1.0	0.591	n	BR
166.001	2.0	2-back	0.0	1.0	0.793	x	TL
168.0	2.0	2-back	1.0	1.0	0.732	n	BL
169.999	2.0	2-back	0.0	1.0	0.522	r	TR
171.998	2.0	2-back	0.0	1.0	0.876	f	TL
173.998	2.0	2-back	1.0	0.0	0.392	r	BR
175.997	2.0	2-back	0.0	1.0	0.477	s	TR
177.996	2.0	2-back	0.0	1.0	0.574	v	BL
179.995	2.0	2-back	0.0	1.0	0.482	p	TL
181.994	2.0	2-back	1.0	0.0	0.634	v	TR
183.993	2.0	2-back	0.0	1.0	0.863	s	BL
185.992	2.0	2-back	0.0	1.0	0.66	p	BR
187.991	2.0	2-back	1.0	0.0	0.975	s	TR
189.99	2.0	2-back	0.0	1.0	0.972	g	BL
191.989	2.0	2-back	0.0	1.0	0.654	z	TL
193.988	2.0	2-back	0.0	0.0	n/a	r	BR
195.987	2.0	2-back	1.0	1.0	0.777	z	BL
197.986	2.0	2-back	0.0	1.0	0.653	c	BL
199.985	2.0	2-back	0.0	1.0	0.656	t	BR
201.985	2.0	2-back	1.0	1.0	0.922	c	TL
203.984	2.0	2-back	1.0	1.0	0.949	t	BL
205.983	2.0	2-back	0.0	1.0	0.566	s	BR
207.982	2.0	2-back	0.0	1.0	0.658	x	BL
209.981	2.0	2-back	0.0	1.0	0.489	f	TR
211.98	2.0	2-back	1.0	1.0	0.572	x	TR
213.979	2.0	2-back	1.0	0.0	0.621	f	BR
215.978	2.0	2-back	0.0	1.0	0.72	l	TL
217.977	2.0	2-back	0.0	1.0	0.521	p	BL
219.976	2.0	2-back	1.0	1.0	0.687	l	BL
221.975	2.0	2-back	0.0	1.0	0.554	z	TL
223.974	2.0	2-back	0.0	1.0	0.7	g	TL
225.973	2.0	2-back	1.0	0.0	0.998	z	TR
232.02	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.069	2.0	baseline	1.0	1.0	0.643	redcross.bmp	n/a
236.118	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.167	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.217	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.266	2.0	baseline	1.0	1.0	0.416	redcross.bmp	n/a
244.315	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.364	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.413	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.462	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.511	2.0	baseline	1.0	1.0	0.474	redcross.bmp	n/a
254.56	2.0	baseline	1.0	1.0	0.512	redcross.bmp	n/a
