onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
215.411	2.0	1-back	1.0	1.0	0.749	c	TR
217.426	2.0	1-back	0.0	1.0	0.586	v	BR
219.442	2.0	1-back	1.0	1.0	0.532	v	TL
221.458	2.0	1-back	0.0	1.0	0.735	f	TR
223.474	2.0	1-back	0.0	1.0	0.572	r	BR
225.489	2.0	1-back	0.0	1.0	0.583	n	BL
227.505	2.0	1-back	1.0	1.0	0.853	n	BR
233.569	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.618	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.667	2.0	baseline	1.0	1.0	0.473	redcross.bmp	n/a
239.716	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.765	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.814	2.0	baseline	1.0	1.0	0.375	redcross.bmp	n/a
245.863	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.912	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.961	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.01	2.0	baseline	1.0	1.0	0.369	redcross.bmp	n/a
254.059	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
256.108	2.0	baseline	1.0	1.0	0.413	redcross.bmp	n/a
