onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
191.239	2.0	1-back	1.0	1.0	0.887	n	BL
193.255	2.0	1-back	0.0	1.0	0.495	x	TR
195.271	2.0	1-back	1.0	1.0	0.646	t	TR
197.286	2.0	1-back	0.0	1.0	0.4	p	BR
199.302	2.0	1-back	1.0	0.0	0.538	x	BR
201.318	2.0	1-back	0.0	1.0	0.616	t	TL
203.334	2.0	1-back	1.0	1.0	0.666	s	TL
205.349	2.0	1-back	0.0	1.0	0.384	f	BL
207.365	2.0	1-back	0.0	1.0	0.789	l	BR
209.381	2.0	1-back	1.0	1.0	0.79	g	BR
211.397	2.0	1-back	0.0	1.0	0.375	n	TL
213.412	2.0	1-back	0.0	1.0	0.43	s	TR
215.428	2.0	1-back	0.0	1.0	0.465	p	BR
217.444	2.0	1-back	0.0	0.0	0.628	r	TL
219.46	2.0	1-back	1.0	0.0	0.352	s	TL
221.475	2.0	1-back	0.0	1.0	0.439	g	BR
223.491	2.0	1-back	1.0	0.0	0.362	z	BR
225.507	2.0	1-back	0.0	1.0	0.542	f	BL
231.57	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.619	2.0	baseline	1.0	1.0	0.547	redcross.bmp	n/a
235.668	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.717	2.0	baseline	1.0	1.0	0.394	redcross.bmp	n/a
239.767	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.816	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.865	2.0	baseline	1.0	1.0	0.501	redcross.bmp	n/a
245.914	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.963	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.012	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.061	2.0	baseline	1.0	1.0	0.449	redcross.bmp	n/a
254.11	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
