onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
160.986	2.0	1-back	1.0	1.0	0.975	r	TR
163.002	2.0	1-back	0.0	1.0	0.72	x	BL
165.018	2.0	1-back	0.0	1.0	0.645	p	TR
167.033	2.0	1-back	1.0	1.0	0.932	p	TL
169.049	2.0	1-back	0.0	1.0	0.629	c	TR
171.065	2.0	1-back	0.0	0.0	0.614	r	BL
173.08	2.0	1-back	0.0	1.0	0.661	f	TR
175.096	2.0	1-back	1.0	1.0	1.12	f	BR
177.112	2.0	1-back	1.0	1.0	0.929	f	BL
179.128	2.0	1-back	0.0	1.0	0.753	c	TL
181.143	2.0	1-back	0.0	1.0	0.758	z	BL
183.159	2.0	1-back	1.0	1.0	0.61	z	BR
185.175	2.0	1-back	0.0	1.0	0.738	v	BL
187.191	2.0	1-back	0.0	1.0	0.666	p	TL
189.206	2.0	1-back	1.0	1.0	0.702	p	TR
191.222	2.0	1-back	0.0	1.0	0.596	n	BR
193.238	2.0	1-back	0.0	1.0	0.666	s	BL
195.253	2.0	1-back	1.0	1.0	0.805	s	TL
197.269	2.0	1-back	0.0	1.0	0.539	z	TR
199.285	2.0	1-back	0.0	1.0	0.675	v	BL
201.301	2.0	1-back	0.0	1.0	0.611	t	BR
203.316	2.0	1-back	1.0	1.0	1.026	t	TL
205.332	2.0	1-back	1.0	0.0	0.425	t	BR
207.348	2.0	1-back	0.0	1.0	0.403	g	TL
209.364	2.0	1-back	0.0	1.0	0.64	x	BR
211.379	2.0	1-back	0.0	1.0	0.692	g	BL
213.395	2.0	1-back	0.0	1.0	0.626	c	TL
215.411	2.0	1-back	1.0	1.0	0.935	c	TR
217.427	2.0	1-back	0.0	1.0	0.775	v	BR
219.442	2.0	1-back	1.0	1.0	0.67	v	TL
221.458	2.0	1-back	0.0	1.0	0.563	f	TR
223.474	2.0	1-back	0.0	1.0	0.946	r	BR
225.489	2.0	1-back	0.0	1.0	0.716	n	BL
227.505	2.0	1-back	1.0	1.0	0.777	n	BR
233.569	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.618	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.667	2.0	baseline	1.0	1.0	0.48	redcross.bmp	n/a
239.716	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.765	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.814	2.0	baseline	1.0	1.0	0.468	redcross.bmp	n/a
245.863	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.912	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.961	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.01	2.0	baseline	1.0	1.0	0.698	redcross.bmp	n/a
254.059	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
256.108	2.0	baseline	1.0	1.0	0.506	redcross.bmp	n/a
