onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
108.314	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.353	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.392	2.0	baseline	1.0	1.0	0.634	redcross.bmp	n/a
114.431	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.47	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.51	2.0	baseline	1.0	1.0	1.141	redcross.bmp	n/a
120.549	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.588	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.627	2.0	baseline	1.0	1.0	0.728	redcross.bmp	n/a
126.667	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.704	1.8	no_response	n/a	1.0	n/a	t	TR
134.504	2.0	1-back	0.0	1.0	0.522	c	BR
136.516	2.0	1-back	0.0	1.0	0.558	n	BL
138.529	2.0	1-back	1.0	1.0	0.614	l	BL
140.541	2.0	1-back	0.0	1.0	0.531	g	TR
142.554	2.0	1-back	0.0	1.0	0.596	f	TL
144.567	2.0	1-back	1.0	1.0	0.536	p	TL
146.579	2.0	1-back	0.0	1.0	0.508	x	TR
148.592	2.0	1-back	1.0	1.0	0.724	n	TR
150.604	2.0	1-back	0.0	1.0	0.509	s	TL
152.617	2.0	1-back	0.0	1.0	0.657	r	BR
154.629	2.0	1-back	1.0	1.0	0.639	v	BR
156.642	2.0	1-back	0.0	1.0	0.458	l	TL
158.654	2.0	1-back	1.0	1.0	0.653	z	TL
160.667	2.0	1-back	0.0	1.0	0.435	c	TR
162.68	2.0	1-back	0.0	1.0	0.747	f	BL
164.692	2.0	1-back	0.0	1.0	0.642	p	TR
166.705	2.0	1-back	1.0	1.0	0.65	t	TR
168.717	2.0	1-back	0.0	1.0	0.478	g	BL
170.73	2.0	1-back	1.0	1.0	0.742	x	BL
172.742	2.0	1-back	0.0	1.0	0.42	c	TR
174.755	2.0	1-back	1.0	1.0	0.565	p	TR
176.767	2.0	1-back	0.0	1.0	0.426	z	TL
178.78	2.0	1-back	0.0	1.0	0.745	r	BL
180.793	2.0	1-back	1.0	1.0	0.567	n	BL
182.805	2.0	1-back	0.0	1.0	0.595	z	BR
184.818	2.0	1-back	0.0	1.0	0.951	f	BL
186.83	2.0	1-back	0.0	1.0	0.542	s	TL
188.843	2.0	1-back	0.0	1.0	0.621	v	BR
190.855	2.0	1-back	1.0	1.0	0.669	c	BR
192.868	2.0	1-back	0.0	1.0	0.403	z	TL
194.881	2.0	1-back	1.0	1.0	0.549	r	TL
196.893	2.0	1-back	0.0	1.0	0.374	l	TR
198.906	2.0	1-back	1.0	0.0	0.649	n	TR
200.918	2.0	1-back	0.0	1.0	0.751	v	BR
202.931	2.0	1-back	1.0	1.0	0.859	f	BR
204.943	2.0	1-back	0.0	1.0	0.763	r	TL
206.956	2.0	1-back	1.0	1.0	0.466	l	TL
208.968	2.0	1-back	0.0	1.0	0.389	x	BR
210.981	2.0	1-back	0.0	1.0	0.499	s	BL
212.994	2.0	1-back	0.0	1.0	0.639	g	TL
215.006	2.0	1-back	0.0	0.0	0.485	t	BL
217.019	2.0	1-back	0.0	1.0	0.099	p	BR
219.031	2.0	1-back	0.0	1.0	0.364	s	BL
221.044	2.0	1-back	1.0	1.0	0.722	x	BL
223.056	2.0	1-back	0.0	1.0	0.418	v	TR
225.069	2.0	1-back	0.0	1.0	0.69	t	BR
227.081	2.0	1-back	1.0	0.0	0.728	g	BR
233.132	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.171	2.0	baseline	1.0	1.0	0.53	redcross.bmp	n/a
237.211	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
239.25	2.0	baseline	1.0	1.0	0.409	redcross.bmp	n/a
241.289	2.0	baseline	1.0	1.0	0.418	redcross.bmp	n/a
243.328	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.368	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.407	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.446	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.485	2.0	baseline	1.0	1.0	0.568	redcross.bmp	n/a
253.524	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
255.564	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
