onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
112.808	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.857	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.906	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.955	2.0	baseline	1.0	1.0	0.315	redcross.bmp	n/a
121.004	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.053	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
125.102	2.0	baseline	1.0	1.0	0.388	redcross.bmp	n/a
127.151	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
133.199	1.8	no_response	n/a	1.0	n/a	c	TR
134.998	1.8	no_response	n/a	1.0	n/a	g	BL
136.797	2.0	2-back	1.0	1.0	0.666	c	BL
138.813	2.0	2-back	0.0	1.0	0.536	p	TR
140.829	2.0	2-back	0.0	1.0	0.519	v	TL
142.844	2.0	2-back	1.0	0.0	0.65	p	TL
144.86	2.0	2-back	0.0	1.0	0.543	s	BL
146.876	2.0	2-back	0.0	1.0	0.434	x	TR
148.891	2.0	2-back	1.0	0.0	0.585	s	TR
150.907	2.0	2-back	1.0	1.0	0.594	x	TL
152.923	2.0	2-back	0.0	1.0	0.558	n	BR
154.939	2.0	2-back	0.0	1.0	0.663	f	BL
156.954	2.0	2-back	1.0	1.0	0.635	n	TL
158.97	2.0	2-back	0.0	1.0	0.651	t	TL
160.986	2.0	2-back	0.0	1.0	0.419	l	TR
163.001	2.0	2-back	0.0	1.0	0.55	r	BR
165.017	2.0	2-back	1.0	0.0	0.518	l	TL
167.033	2.0	2-back	0.0	1.0	0.48	z	TL
169.049	2.0	2-back	0.0	1.0	0.56	v	BL
171.064	2.0	2-back	0.0	1.0	0.519	t	BR
173.08	2.0	2-back	0.0	1.0	0.465	g	TL
175.096	2.0	2-back	1.0	1.0	0.635	t	BL
177.112	2.0	2-back	0.0	1.0	0.437	f	BR
179.127	2.0	2-back	0.0	1.0	0.531	r	BR
181.143	2.0	2-back	1.0	1.0	0.78	f	TR
183.159	2.0	2-back	0.0	1.0	0.502	z	BL
185.174	2.0	2-back	0.0	1.0	0.452	c	BR
187.19	2.0	2-back	0.0	1.0	0.465	g	TR
189.206	2.0	2-back	1.0	0.0	0.48	c	BL
191.222	2.0	2-back	0.0	1.0	0.438	p	BR
193.237	2.0	2-back	0.0	1.0	0.411	v	BR
195.253	2.0	2-back	1.0	1.0	0.693	p	TR
197.269	2.0	2-back	0.0	1.0	0.556	s	TL
199.285	2.0	2-back	0.0	0.0	n/a	t	BR
201.3	2.0	2-back	1.0	0.0	0.572	s	TR
203.333	2.0	2-back	0.0	1.0	0.66	r	TL
205.348	2.0	2-back	0.0	1.0	0.596	z	BL
207.364	2.0	2-back	1.0	0.0	0.427	r	TR
209.38	2.0	2-back	1.0	0.0	0.493	z	BR
211.396	2.0	2-back	0.0	0.0	0.643	n	TL
213.411	2.0	2-back	0.0	1.0	0.403	g	TR
215.427	2.0	2-back	1.0	0.0	0.5	n	BL
217.443	2.0	2-back	0.0	1.0	0.448	x	BR
219.458	2.0	2-back	0.0	1.0	0.565	v	TR
221.474	2.0	2-back	1.0	0.0	0.366	x	BL
223.49	2.0	2-back	0.0	1.0	0.63	l	BL
225.506	2.0	2-back	0.0	1.0	0.415	f	TL
227.521	2.0	2-back	1.0	1.0	0.645	l	BR
233.585	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.634	2.0	baseline	1.0	1.0	0.515	redcross.bmp	n/a
237.683	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
239.732	2.0	baseline	1.0	1.0	0.439	redcross.bmp	n/a
241.781	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.83	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.879	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.928	2.0	baseline	1.0	1.0	0.39	redcross.bmp	n/a
249.977	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.026	2.0	baseline	1.0	1.0	0.491	redcross.bmp	n/a
254.075	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
256.125	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
