onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
126.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	1.0	n/a	v	BL
134.215	1.8	no_response	n/a	1.0	n/a	c	BR
136.014	2.0	2-back	1.0	1.0	0.551	g	BL
138.013	2.0	2-back	0.0	1.0	0.886	p	TR
140.013	2.0	2-back	0.0	1.0	0.818	n	TL
142.012	2.0	2-back	1.0	1.0	0.561	x	TR
144.011	2.0	2-back	0.0	1.0	0.584	p	BL
146.01	2.0	2-back	0.0	1.0	0.803	c	TL
148.009	2.0	2-back	0.0	1.0	0.848	l	TL
150.008	2.0	2-back	0.0	1.0	0.72	v	TR
152.007	2.0	2-back	1.0	1.0	0.636	x	TL
154.006	2.0	2-back	1.0	1.0	0.712	g	TR
156.005	2.0	2-back	0.0	1.0	0.586	t	BR
158.004	2.0	2-back	0.0	1.0	0.686	z	BL
160.003	2.0	2-back	1.0	1.0	0.537	n	BR
162.002	2.0	2-back	0.0	1.0	0.573	f	TR
164.001	2.0	2-back	0.0	1.0	0.565	x	TL
166.001	2.0	2-back	0.0	1.0	0.586	n	BL
168.0	2.0	2-back	1.0	1.0	0.441	t	TL
169.999	2.0	2-back	0.0	1.0	0.885	l	BR
171.998	2.0	2-back	0.0	1.0	0.925	r	BL
173.997	2.0	2-back	1.0	1.0	0.872	f	BR
175.996	2.0	2-back	0.0	1.0	0.768	s	BR
177.995	2.0	2-back	0.0	1.0	0.753	v	TL
179.994	2.0	2-back	0.0	1.0	0.708	n	TR
181.993	2.0	2-back	1.0	1.0	0.654	p	TL
183.992	2.0	2-back	0.0	1.0	0.627	s	BL
185.991	2.0	2-back	0.0	1.0	0.622	g	BR
187.99	2.0	2-back	1.0	1.0	0.467	f	BL
189.989	2.0	2-back	0.0	1.0	0.587	r	TR
191.988	2.0	2-back	0.0	1.0	0.757	s	TL
193.988	2.0	2-back	0.0	1.0	0.636	z	BL
195.987	2.0	2-back	1.0	1.0	0.416	c	TL
197.986	2.0	2-back	0.0	1.0	0.58	r	BR
199.985	2.0	2-back	0.0	1.0	0.546	v	TR
201.984	2.0	2-back	1.0	1.0	0.542	l	BR
203.983	2.0	2-back	1.0	0.0	0.702	c	TR
205.982	2.0	2-back	0.0	1.0	0.847	s	BL
207.981	2.0	2-back	0.0	1.0	0.909	t	TL
209.98	2.0	2-back	0.0	1.0	0.812	r	TR
211.979	2.0	2-back	0.0	1.0	0.94	z	BL
213.978	2.0	2-back	1.0	0.0	0.952	l	TR
215.977	2.0	2-back	1.0	1.0	0.857	x	BL
217.976	2.0	2-back	0.0	1.0	0.697	f	BR
219.975	2.0	2-back	0.0	1.0	0.866	p	TR
221.975	2.0	2-back	1.0	1.0	0.89	g	BR
223.974	2.0	2-back	0.0	0.0	0.805	t	BL
225.973	2.0	2-back	1.0	1.0	0.829	z	BR
232.02	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.069	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.118	2.0	baseline	1.0	1.0	0.514	redcross.bmp	n/a
238.167	2.0	baseline	1.0	1.0	0.513	redcross.bmp	n/a
240.216	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.265	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.314	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.363	2.0	baseline	1.0	1.0	0.374	redcross.bmp	n/a
248.412	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.461	2.0	baseline	1.0	1.0	0.41	redcross.bmp	n/a
252.51	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.559	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
