onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
145.886	2.0	2-back	0.0	1.0	0.544	s	TR
147.885	2.0	2-back	0.0	1.0	0.719	f	BL
149.884	2.0	2-back	1.0	1.0	0.328	x	TR
151.883	2.0	2-back	0.0	1.0	0.392	v	BR
153.883	2.0	2-back	0.0	1.0	0.735	p	BL
155.882	2.0	2-back	1.0	1.0	0.596	f	BR
157.881	2.0	2-back	0.0	1.0	0.501	n	TL
159.88	2.0	2-back	0.0	1.0	0.714	x	TR
161.88	2.0	2-back	1.0	1.0	0.333	t	TL
163.879	2.0	2-back	0.0	1.0	0.303	s	BL
165.878	2.0	2-back	0.0	1.0	0.494	l	TR
167.877	2.0	2-back	1.0	0.0	0.549	f	BL
169.876	2.0	2-back	1.0	0.0	0.596	c	TR
171.876	2.0	2-back	0.0	1.0	0.537	r	TL
173.875	2.0	2-back	1.0	1.0	0.584	g	TR
175.874	2.0	2-back	0.0	1.0	0.688	s	BL
177.873	2.0	2-back	0.0	1.0	0.496	r	BR
179.873	2.0	2-back	1.0	1.0	0.442	v	BL
181.872	2.0	2-back	0.0	0.0	0.785	p	BL
183.871	2.0	2-back	0.0	1.0	0.604	t	TL
185.87	2.0	2-back	1.0	1.0	0.441	x	BL
187.869	2.0	2-back	0.0	1.0	0.505	z	BR
189.869	2.0	2-back	0.0	1.0	0.567	t	TR
191.868	2.0	2-back	0.0	1.0	0.565	g	TL
193.867	2.0	2-back	1.0	0.0	0.92	c	TR
195.866	2.0	2-back	0.0	1.0	0.947	p	BL
197.866	2.0	2-back	0.0	1.0	0.546	s	BR
199.865	2.0	2-back	0.0	1.0	0.514	v	TL
201.864	2.0	2-back	1.0	1.0	0.531	n	BR
203.863	2.0	2-back	0.0	1.0	0.736	c	BL
205.862	2.0	2-back	0.0	1.0	0.69	l	TL
207.862	2.0	2-back	0.0	1.0	0.571	x	BR
209.861	2.0	2-back	1.0	1.0	0.52	z	TL
211.86	2.0	2-back	0.0	1.0	0.495	g	TR
213.859	2.0	2-back	0.0	1.0	0.599	f	BR
215.859	2.0	2-back	0.0	1.0	0.629	z	TL
217.858	2.0	2-back	1.0	0.0	0.609	l	BR
219.857	2.0	2-back	0.0	1.0	0.842	r	TR
221.856	2.0	2-back	1.0	1.0	0.496	z	BR
223.855	2.0	2-back	0.0	1.0	0.494	n	BL
225.855	2.0	2-back	1.0	1.0	0.425	g	BR
231.892	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.931	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.971	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.01	2.0	baseline	1.0	1.0	0.282	redcross.bmp	n/a
240.049	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.088	2.0	baseline	1.0	1.0	0.419	redcross.bmp	n/a
244.127	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.167	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.206	2.0	baseline	1.0	1.0	0.312	redcross.bmp	n/a
250.245	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.284	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.323	2.0	baseline	1.0	1.0	0.312	redcross.bmp	n/a
